#{"t_start": 1682102231.7842994, "env_id": null}
r,l,t
-81.712588,51,154.823171
6.871816,151,154.924623
-33.348028,151,155.032302
-101.130796,147,155.137042
-236.347689,137,155.230479
-128.780931,75,155.280616
-64.414936,151,155.380984
-64.076936,151,155.482113
-44.440144,151,155.583864
-44.068304,151,155.685948
-46.482878,151,155.789951
-99.420987,151,155.950468
-37.331882,151,156.05312
-32.938789,151,156.157155
-15.48502,151,156.264507
-48.742258,151,156.365808
-58.031963,151,156.467196
-105.020747,151,156.573993
-7.180346,151,156.681109
-30.935255,151,156.785896
46.124514,151,156.886561
-0.658672,151,156.994183
0.675722,151,157.096417
-59.524631,151,157.201925
-54.489468,151,157.31229
-18.544461,151,157.473698
-103.355749,18,157.486814
-109.403289,22,157.502923
-87.575752,99,157.572868
52.883516,151,157.673913
-35.388351,151,157.774138
-60.341232,151,157.87437
-41.629713,151,157.977409
-30.465013,151,158.079965
-28.315686,151,158.180618
18.051983,151,158.281314
-48.684553,151,158.381466
-108.1695,70,158.42885
-17.668447,151,158.53083
-11.315174,151,158.630993
-105.238026,72,158.682467
-33.896188,151,158.840934
-38.031174,151,158.947573
-32.375146,151,159.051856
-2.562725,151,159.15417
-48.967933,151,159.257738
-59.266303,151,159.361759
-49.462294,151,159.471785
-75.070962,151,159.576937
-109.178633,58,159.619933
-38.769596,151,159.727473
-49.285819,151,159.82741
-80.41357,151,159.92756
-44.106343,151,160.030538
-80.436952,151,160.135133
-8.798251,151,160.236465
-50.157095,151,160.391307
-35.084289,151,160.502134
-62.814562,151,160.61008
-20.668913,151,160.716763
-66.226992,151,160.830281
-19.884018,151,160.939089
-146.079061,124,161.029994
-145.288498,137,161.124454
-37.762507,151,161.225194
-115.256664,151,161.3252
-28.577,151,161.428004
-67.706477,151,161.542439
-69.421138,151,161.658747
-120.105488,60,161.704419
-37.47599,151,161.872097
-71.865507,151,161.984317
-50.684548,151,162.105283
-37.729709,151,162.21753
-99.950452,151,162.326839
-31.023807,151,162.441992
-39.627791,151,162.546574
-59.340112,151,162.652179
-23.952216,151,162.752995
-23.537469,151,162.854635
-64.383354,107,162.926055
-64.030222,151,163.028598
-37.24067,151,163.133085
-107.072151,62,163.177093
-46.752327,151,163.354868
-60.875106,151,163.463695
-34.908375,151,163.571091
-33.493953,151,163.683942
-70.279231,151,163.799396
-175.433265,146,163.909191
-79.379233,151,164.014081
-21.179968,151,164.116445
-28.243443,151,164.219078
189.453706,151,164.32051
-4.829313,151,164.422409
-8.702098,151,164.524303
-66.528342,151,164.631571
-56.307163,151,164.733902
-104.477355,42,164.763641
-47.554283,151,164.918761
-30.960888,151,165.020558
-105.37842,30,165.04096
-108.775098,78,165.093707
-15.638548,151,165.196566
-25.622388,151,165.301047
-57.261954,151,165.402283
-93.730357,151,165.503112
-81.582955,151,165.60438
-29.483203,151,165.716276
-55.43689,151,165.822426
-47.648082,151,165.934565
-34.768947,151,166.046749
-50.899437,151,166.151172
-35.863715,151,166.25726
-85.303072,151,166.413398
-122.811274,66,166.457287
-62.164402,151,166.557707
-70.551349,151,166.657957
-37.559143,151,166.762024
219.75814,151,166.862
-72.31378,151,166.962603
-63.842772,151,167.062662
23.899631,151,167.162677
-40.071606,151,167.265419
-65.108633,151,167.37031
-46.867272,151,167.490783
-20.678037,151,167.59747
-3.226729,151,167.701374
-58.45535,151,167.860178
-174.01495,132,167.951743
-25.853808,151,168.056123
113.178908,151,168.163624
-114.012228,40,168.191771
-8.794549,151,168.292952
-54.148609,151,168.395234
-55.745169,151,168.497294
-42.096948,151,168.601068
-75.728153,151,168.703783
-36.093574,151,168.805268
-58.00809,151,168.910737
-163.338836,108,168.983648
-67.261826,151,169.0886
-16.165381,151,169.25525
-55.310674,151,169.360983
-72.306013,49,169.395211
-18.241358,151,169.496194
-5.433802,151,169.600022
-101.182965,151,169.701437
-81.583537,151,169.802357
-75.082778,151,169.902616
-116.395547,71,169.950965
-106.348523,20,169.964912
-80.595545,151,170.064989
-27.619235,151,170.166584
-63.775384,151,170.270164
-40.937324,151,170.371177
-31.448563,151,170.471838
-111.435202,151,170.572325
-107.373941,20,170.586009
-73.414645,89,170.705756
-108.226249,30,170.727575
-63.660838,151,170.836386
-60.547693,151,170.943068
-103.656788,27,170.962826
-44.474816,151,171.069857
-29.79248,151,171.172682
-64.537311,151,171.273593
38.32628,151,171.373918
-40.092489,151,171.474243
-152.066867,127,171.560651
-37.759438,151,171.665236
-14.389631,151,171.770358
-59.31841,151,171.872733
-23.440126,151,171.974862
-10.133497,151,172.07535
-23.928235,151,172.236342
-120.027333,102,172.307357
-7.436237,151,172.410671
-39.965389,151,172.518024
-38.649963,151,172.623672
238.290975,151,172.72803
-56.24122,151,172.829373
-78.065723,151,172.9307
0.962437,151,173.031527
-105.858293,21,173.046046
-114.779226,104,173.122465
-64.695923,112,173.200488
-66.457419,151,173.30229
-70.55176,151,173.403181
-112.268933,48,173.435786
-50.828966,151,173.536165
-48.164028,151,173.691836
-18.52558,151,173.796564
-113.834045,83,173.856025
-60.747127,151,173.95822
-118.772227,106,174.02952
-20.822581,151,174.129962
-12.793542,151,174.231218
-3.173597,151,174.33322
-133.101535,151,174.434865
-52.82789,151,174.538939
-49.782613,151,174.640403
-137.997892,80,174.694032
-84.41585,151,174.795232
157.255751,151,174.895323
-61.675643,151,175.053123
-79.722948,151,175.158384
-84.22199,151,175.264302
-87.218956,151,175.365866
-68.282985,17,175.377522
-39.851481,151,175.478631
-107.79377,25,175.496002
-96.42625,151,175.599604
-29.724254,151,175.700606
-60.37144,151,175.802105
-125.537393,97,175.867908
64.055079,151,175.972917
-90.887008,151,176.072576
-35.383819,151,176.173121
-43.708098,151,176.273146
-39.226869,151,176.375872
-21.54222,151,176.532229
-8.499533,151,176.633286
-7.337063,151,176.737172
-54.626088,151,176.837143
-4.062884,151,176.936445
-37.860077,151,177.038136
27.151706,151,177.137864
-16.317226,151,177.238653
-51.152129,151,177.342982
-62.132272,151,177.443615
-29.179729,151,177.543596
-107.491432,27,177.562131
-0.23746,151,177.662552
-53.930029,151,177.761979
-61.362162,151,177.917835
-103.404728,44,177.947632
-60.98509,151,178.051194
-65.098404,151,178.15212
-30.72472,151,178.253189
-106.31787,127,178.338021
-30.782997,151,178.438549
-47.045128,151,178.538356
-24.922952,151,178.638392
-36.596279,151,178.742314
-101.51959,58,178.782007
161.132064,151,178.884292
-111.348599,44,178.914027
115.73505,151,179.014037
-46.268715,151,179.114221
-54.030599,151,179.21472
-111.513659,51,179.248936
-45.139451,151,179.403272
-32.124519,151,179.507304
-29.806691,151,179.607696
-37.51536,151,179.708944
11.730898,151,179.810148
-19.232087,151,179.910805
-23.069741,151,180.012737
-69.112335,151,180.117537
-49.696205,151,180.226265
-105.971055,20,180.240093
-31.005329,151,180.342277
-32.369189,151,180.455214
-53.820882,151,180.556846
-43.035721,151,180.658627
-59.738713,151,180.815348
-146.061648,130,180.906811
-51.812402,151,181.009198
-31.828687,151,181.110309
-26.889219,151,181.213555
-52.494506,151,181.31858
75.865383,151,181.422313
-36.123189,151,181.527287
-13.114775,151,181.638226
-9.801486,151,181.746681
-24.902707,151,181.853899
-12.308543,151,181.957591
309.879077,151,182.060402
-53.991087,151,182.162674
-71.777377,151,182.323404
-72.349324,151,182.426721
-64.172529,151,182.528041
-13.962218,151,182.633377
-97.454693,42,182.662701
-56.663861,151,182.774909
-106.646421,18,182.788833
-66.301398,151,182.899372
-57.781148,151,183.009555
-103.015283,11,183.017884
-59.866127,151,183.130561
-21.294271,151,183.23466
-104.686087,151,183.33815
-18.555582,151,183.440372
-27.522537,151,183.541055
-38.740075,151,183.642525
-110.95456,151,183.801866
-82.30961,151,183.902997
-20.426123,151,184.007089
-38.760365,151,184.111304
-53.704885,151,184.217987
64.806194,151,184.320452
121.001307,151,184.421724
-75.354177,151,184.52766
101.178093,151,184.627715
-107.457492,41,184.655453
-108.932836,24,184.671773
-19.675934,151,184.77238
-19.921129,151,184.872939
-85.995894,151,184.973045
-8.750606,151,185.07357
15.988093,151,185.23236
-67.968496,151,185.332679
-44.488985,151,185.433323
-31.784461,151,185.534701
-53.951706,151,185.635432
-51.972428,151,185.73664
-112.743881,90,185.798302
-68.860771,151,185.903806
-31.135545,151,186.00372
-42.389562,151,186.105069
-33.552607,151,186.205131
-55.342091,151,186.304499
-49.949567,151,186.405701
-34.7692,151,186.507507
-34.37089,151,186.67491
-15.370385,151,186.777635
-46.084992,151,186.878075
-10.663354,151,186.979408
-56.680791,151,187.082281
-18.865077,151,187.18471
-53.830201,151,187.288905
-28.165803,151,187.391273
-105.899486,151,187.504205
-12.228919,151,187.609731
-15.64682,151,187.712185
-41.680674,151,187.812684
-60.351017,151,187.914769
-81.953977,115,187.997689
-43.596916,151,188.156105
-3.35571,151,188.25698
-115.622282,88,188.315568
-35.108915,151,188.414906
-43.190732,151,188.525995
-22.820553,151,188.628652
-28.952525,151,188.733611
-60.451373,151,188.833846
-32.430865,151,188.934541
-64.897987,151,189.035947
-84.50837,151,189.13834
-32.749492,151,189.239825
-112.24181,85,189.297304
-57.10666,151,189.402207
71.168029,151,189.556952
-37.884237,151,189.658134
-45.54334,151,189.761209
-5.180441,151,189.861554
-17.583239,151,189.962325
-43.843135,151,190.063976
-32.101672,151,190.173009
-56.168421,151,190.280071
-117.792912,69,190.326938
-69.668698,151,190.427182
-35.442098,151,190.527848
-86.214119,151,190.633006
-85.283873,151,190.734565
-26.899698,151,190.83978
-16.607308,151,190.942343
-48.192656,151,191.102769
-69.795819,151,191.207178
-66.567569,151,191.308348
-109.607289,151,191.410964
-102.916681,17,191.423057
-67.310658,151,191.526959
-117.138041,104,191.598932
-51.230201,151,191.700965
-26.905523,151,191.801024
-62.203969,151,191.905837
-10.171901,151,192.015024
-37.565534,151,192.11471
-105.761703,14,192.124257
-106.52541,26,192.142081
-72.573557,151,192.255938
-24.726252,151,192.364709
-32.805199,151,192.521128
-29.241249,151,192.621604
-15.396327,151,192.722216
-33.31949,151,192.822768
-118.724968,88,192.881747
-61.879859,151,192.985528
-121.785817,48,193.017772
-13.790651,151,193.117333
-104.46723,26,193.134807
-46.314373,151,193.235939
-69.550413,151,193.336158
-8.085011,151,193.442881
-76.999753,151,193.5489
-19.762886,151,193.655528
-50.191557,151,193.756194
-110.582403,32,193.778071
-36.246008,151,193.933687
-37.238152,151,194.033837
-35.074723,151,194.154965
-75.146504,144,194.26476
-73.022638,151,194.375797
-55.298253,151,194.486722
-52.533332,151,194.587968
-3.973858,151,194.688649
-44.222104,151,194.789804
-50.987864,151,194.890191
-110.16372,42,194.918602
-59.355575,151,195.01935
-8.904921,151,195.124875
124.770317,151,195.227543
-37.684517,151,195.330824
-39.584527,151,195.489931
-41.93423,151,195.591789
-80.906358,151,195.6925
38.830443,151,195.792065
-104.07782,12,195.800651
-7.034637,151,195.905327
-143.306626,99,195.971483
-116.412229,53,196.007122
-1.446303,151,196.108388
-56.555973,151,196.209866
-20.985586,151,196.311243
-27.701624,151,196.412847
-130.686732,92,196.47589
-53.603949,151,196.58131
-56.332679,151,196.682609
-77.642261,151,196.783051
-57.071006,151,196.94048
-39.109681,151,197.041156
-88.017955,151,197.141514
-108.181295,22,197.156692
-55.546009,151,197.261366
-47.163923,151,197.362115
-60.873007,151,197.461833
1.575118,151,197.563256
-103.53562,13,197.572321
-26.203346,151,197.672753
-51.564022,151,197.772116
-62.143846,151,197.87278
-53.40442,151,197.976745
-104.016575,21,197.991261
-101.875773,23,198.007312
-33.102074,151,198.117687
-7.151752,151,198.218946
-25.029834,151,198.371164
-130.877842,63,198.414579
-17.867806,151,198.518633
-80.96211,151,198.622796
-2.427138,151,198.731143
-17.161908,151,198.83288
-35.880191,151,198.93336
-27.057163,151,199.033342
-28.758618,151,199.134167
-64.880421,151,199.234987
-69.197655,151,199.340036
-53.199471,151,199.442577
-48.781377,151,199.544027
-81.192479,151,199.645474
-105.102358,14,199.655231
-47.350708,151,199.811615
-7.478848,151,199.925666
-45.758588,151,200.026868
-39.622488,151,200.131819
-58.634144,151,200.232781
-11.382844,151,200.332484
-115.371958,65,200.376088
-39.646123,151,200.476413
-17.202002,151,200.575894
-114.234457,128,200.661381
-19.210443,151,200.766863
-61.931751,151,200.866781
-16.030468,151,200.968229
-39.898334,151,201.082706
-52.652726,151,201.237288
-105.712119,17,201.249072
-34.666022,151,201.350615
-94.327732,151,201.453104
-39.24308,151,201.557499
-37.614362,151,201.658566
-13.767945,151,201.759093
-16.093189,151,201.859774
-3.892007,151,201.968081
-51.18453,151,202.071668
-71.878048,151,202.175203
-45.390617,151,202.278501
-102.485322,105,202.349422
-116.665115,44,202.379376
-4.833096,151,202.47984
-84.479917,151,202.637889
-60.09292,151,202.739128
-37.634587,151,202.841212
-27.983564,151,202.952127
-45.1208,151,203.057768
-53.802063,151,203.160769
-96.724687,151,203.276119
-61.332147,151,203.377785
-20.274169,151,203.47953
-50.030653,151,203.582731
-99.72411,151,203.688066
-57.119304,151,203.790107
-139.414141,124,203.873147
-102.599674,30,203.89387
-111.031669,39,203.921058
-48.194429,151,204.027789
118.792302,151,204.189012
-30.371147,151,204.290837
-75.820771,151,204.400189
-28.830018,151,204.501943
173.383614,151,204.60342
-101.280325,151,204.704795
-63.605839,151,204.807485
-80.535401,151,204.912206
-15.694892,151,205.019198
-67.83045,151,205.121
-115.345494,65,205.16486
-150.693391,147,205.268264
-60.678146,151,205.371048
-145.033089,131,205.458655
10.363498,151,205.614106
-71.113792,151,205.71487
-24.732817,151,205.828423
-59.625349,151,205.929866
-87.968241,151,206.030474
-28.43284,151,206.134941
-82.751048,151,206.236694
-120.97559,64,206.28077
-114.252813,36,206.30545
-136.060313,142,206.412209
-55.460632,151,206.518796
-45.001547,151,206.619982
-28.451924,151,206.722297
-58.811139,151,206.824693
-34.046991,151,206.926633
-23.243047,151,207.087679
-45.408931,151,207.199649
-127.413177,114,207.288446
-34.145817,151,207.396181
-23.972042,151,207.496715
-10.275945,151,207.598234
-10.714422,151,207.700641
-51.886141,151,207.801373
-84.733141,151,207.906765
-135.091202,86,207.965487
-46.28749,151,208.06616
-26.771454,151,208.17008
-114.052662,151,208.272608
-37.429202,151,208.3886
-49.263221,151,208.555629
-13.866052,151,208.662955
-40.459315,151,208.768398
-55.36794,151,208.870622
-33.646628,151,208.97432
-11.769001,151,209.077134
-82.63389,151,209.180603
-47.609776,151,209.282788
-91.217939,151,209.388082
-118.418979,135,209.478719
-95.072602,151,209.578896
-79.749731,151,209.680255
-55.330698,151,209.781586
-54.519006,151,209.886341
-36.572392,151,210.057121
-49.6529,151,210.168322
-60.730284,151,210.274614
-44.494631,151,210.383513
-1.251205,151,210.487792
-42.939774,151,210.601221
-115.049802,41,210.631161
-55.307513,151,210.733425
-49.290018,151,210.83949
-50.830597,151,210.942045
-39.537817,151,211.043376
-116.593649,68,211.089282
-59.995637,151,211.192148
-39.853123,151,211.294436
-35.176199,151,211.396594
-36.853179,151,211.556382
-25.203827,151,211.657323
-22.236937,151,211.75777
-109.266034,27,211.776696
-38.085811,151,211.881806
-29.596503,151,211.985103
20.823683,151,212.086171
-41.321445,151,212.187325
76.198711,151,212.291845
-57.456597,151,212.39258
-72.759664,151,212.492847
-28.178422,151,212.592953
-55.29934,151,212.69314
-19.72502,151,212.792827
-149.833905,93,212.910094
-34.157811,151,213.017497
-64.112661,151,213.118361
-158.586538,143,213.213405
125.740425,151,213.313503
-50.332,151,213.414565
-44.349378,151,213.519773
-62.175619,151,213.632081
-14.590097,151,213.738948
-91.077824,151,213.841117
-33.964953,151,213.942751
-59.282452,151,214.043608
87.724344,151,214.14449
-2.39525,151,214.24618
238.883827,151,214.404313
-133.246716,95,214.467847
-83.997555,151,214.567592
-46.309062,151,214.668155
-35.669174,151,214.770953
-97.720223,151,214.873679
-40.918335,151,214.976041
-69.641952,151,215.089772
-77.584217,151,215.196213
32.821593,151,215.298285
-10.709475,151,215.403353
48.719239,151,215.506452
-9.13983,151,215.6082
-17.962916,151,215.711233
-21.174909,151,224.442341
2.786968,151,232.936652
-28.57713,151,241.542621
-51.264861,151,250.114449
-149.555255,148,258.579576
-36.217688,151,267.102319
-29.078043,151,275.687515
-132.376292,88,280.750092
-54.567023,151,289.553027
-111.824701,31,291.338889
-58.463706,151,299.983828
-97.632758,151,308.363983
-172.087827,136,316.159441
-36.314907,151,324.949372
