#{"t_start": 1681927915.74368, "env_id": null}
r,l,t
-124.974954,35,5380.632885
-20.496814,67,5380.695351
-124.380758,132,5381.205733
-130.734015,76,5381.818506
-126.38415,128,5382.318291
-131.694544,56,5382.765474
-3.388463,201,5383.501769
110.883267,201,5384.16415
-92.326673,88,5384.245374
-119.062068,189,5384.931203
16.681078,201,5385.550882
10.860722,201,5386.284278
-131.938787,113,5386.776687
-118.597442,134,5387.293399
122.666106,201,5387.8827
-20.474041,67,5388.481169
-127.49583,112,5388.97295
-137.808658,63,5389.031021
-137.90731,50,5389.437979
-1.798961,201,5390.062837
-127.509147,42,5390.56695
-54.223883,79,5390.639985
-129.940729,17,5390.656388
-137.241403,80,5391.189321
151.314386,201,5391.862263
-128.75362,59,5391.916555
-137.233566,83,5392.350056
-0.50807,201,5393.006277
33.939529,201,5393.77347
-137.409811,59,5393.828036
-141.600138,61,5394.240414
-127.610649,82,5394.315835
-130.780929,83,5394.854991
-137.326736,199,5395.540059
-125.79096,94,5395.627089
27.627119,201,5396.380436
50.829352,201,5396.942883
-42.113978,109,5397.134623
-131.95372,77,5397.703577
-124.770618,54,5397.753766
14.13831,201,5398.378783
-128.691531,38,5398.414275
333.392476,201,5399.014494
-129.407553,19,5399.032671
-121.848613,61,5399.088996
-137.435401,76,5399.473865
-144.099767,70,5399.924299
-18.833555,68,5399.991503
-107.588939,171,5400.516302
-130.075972,66,5401.165715
71.27506,127,5401.662752
-126.805804,76,5402.114592
-127.328228,35,5402.147506
-129.623612,37,5402.182144
14.517706,201,5402.763227
5.139971,201,5403.467132
-133.427915,86,5404.010954
-122.41045,174,5404.567596
-119.551343,124,5405.193539
-119.714146,154,5405.814854
-116.999652,117,5406.574776
-147.151304,85,5407.152181
-129.474197,16,5407.167655
84.515445,201,5407.794657
-123.658341,121,5408.43241
1.317063,201,5409.098666
140.431005,164,5409.840492
-125.084914,86,5409.920595
-131.121285,60,5410.386099
-59.153883,54,5410.436265
50.813032,201,5411.042315
-133.115944,60,5411.09801
-131.630393,40,5411.136106
18.531937,201,5411.772539
-127.988336,61,5411.828639
-126.709081,43,5412.25512
134.871931,201,5412.877724
-6.839294,201,5413.702848
-120.817074,107,5414.191127
-128.347208,118,5414.703603
-90.24744,120,5415.286394
-127.675569,29,5415.313688
-129.586143,38,5415.353599
-121.751069,126,5415.736814
95.64173,137,5416.298631
-108.596316,192,5417.031457
-113.240133,181,5417.659219
18.154148,201,5418.341665
-114.883381,139,5418.942628
-134.91364,34,5418.974676
5.54024,201,5419.565952
-137.195398,65,5419.626477
-126.65999,38,5419.662237
-40.21706,151,5420.261214
-128.406242,88,5420.342119
-139.300676,63,5420.862466
-139.045298,66,5420.923578
-124.885321,61,5421.340209
-133.553032,65,5421.400425
-131.486105,61,5421.801668
-109.729194,149,5422.39182
-46.363214,91,5422.870892
-91.169475,60,5422.926396
3.749921,201,5423.54026
-128.99336,30,5423.568413
-120.569898,111,5424.0735
-125.809654,50,5424.119655
-129.525514,42,5424.452297
-120.028318,145,5425.113644
3.777142,201,5425.833224
-97.031924,80,5426.347569
-118.607643,132,5426.908142
-133.829863,55,5426.959462
-137.341866,49,5427.331775
-119.953946,103,5427.42623
-130.42755,37,5427.954266
-118.428672,108,5428.488261
-135.707142,77,5428.559726
24.374656,201,5429.277893
-3.539604,201,5429.998034
-128.512938,73,5430.604911
-128.468052,89,5431.075185
0.325452,201,5431.729986
-125.747268,78,5432.227259
19.381297,201,5432.849601
-129.763708,24,5433.322314
6.493546,201,5434.037428
4.302342,201,5434.743182
-131.290016,64,5434.802818
10.450051,201,5435.449556
-118.226571,66,5435.510813
12.295098,201,5436.096663
-127.45166,72,5436.163182
6.923485,201,5436.819477
-12.082209,109,5437.312518
278.998667,201,5437.8906
-124.033716,44,5438.453775
-134.872524,65,5438.51397
-108.438007,201,5439.11461
-122.090071,56,5439.166647
19.401765,201,5439.762793
-102.282503,93,5440.255297
-120.658825,167,5440.900609
-125.889747,70,5440.965382
-128.812342,109,5441.43407
-141.277109,90,5442.044539
44.3429,109,5442.529654
9.890755,201,5443.132611
-129.21104,23,5443.698368
-25.303282,68,5443.761518
-140.731715,54,5444.20082
-1.465727,201,5444.920192
10.703294,201,5445.593578
-30.436749,61,5445.650285
-137.62628,49,5446.051278
-60.085758,45,5446.093348
57.899169,121,5446.628961
7.167067,201,5447.22124
2.256998,201,5448.051385
-135.401121,100,5448.533754
12.200312,201,5449.14784
-133.688027,66,5449.674366
-129.554994,96,5450.206087
16.688436,201,5450.919515
14.345593,201,5451.600602
-124.480041,42,5451.639885
13.241051,201,5452.249382
-129.494581,68,5452.31741
-129.828988,29,5452.345161
51.964356,160,5452.984589
317.174859,201,5453.714233
-48.3394,169,5454.444108
-133.201126,50,5454.491244
4.612261,201,5455.13028
-127.413229,46,5455.772155
-138.332149,73,5455.839987
6.424839,201,5456.491606
8.367899,201,5457.152059
-131.278413,40,5457.189471
-2.395345,201,5457.769476
-140.572247,63,5458.381733
21.019391,201,5459.065371
-133.681704,48,5459.110828
11.315242,201,5459.713184
85.710238,201,5460.53877
-126.412791,61,5460.594749
-129.096384,28,5461.010774
58.794289,201,5461.698906
17.817935,201,5462.436342
-127.409758,180,5462.998024
-108.404495,188,5463.686027
12.967065,201,5464.367133
-140.215823,89,5464.872205
-144.468808,112,5465.364892
-0.28924,201,5465.931777
-4.877079,201,5466.796199
17.636177,201,5467.467201
-129.705296,133,5468.118447
-127.492604,45,5468.160561
-138.324138,42,5468.200021
-116.050986,114,5468.590307
-129.226656,83,5469.102383
7.781946,201,5469.680726
-1.674388,201,5470.456807
-149.533567,98,5470.943111
10.709921,201,5471.599025
5.535129,201,5472.406632
-1.3238,201,5473.023184
-122.103426,104,5473.657539
-85.843242,164,5474.362887
-131.604763,66,5474.428494
131.382145,201,5475.070735
-87.828277,89,5475.153068
-102.727658,153,5475.805553
73.866675,201,5476.516363
-137.418333,64,5476.987373
66.617772,201,5477.657051
-7.517832,201,5478.320343
10.460368,201,5478.93023
-118.324267,107,5479.511998
-8.940208,201,5480.151173
24.992205,201,5480.776685
-134.660611,42,5481.335757
-141.449309,96,5481.425023
-3.521986,201,5482.185997
-1.243435,201,5482.866834
11.45917,201,5483.542926
-141.242489,70,5483.979515
-134.582965,57,5484.031987
22.331251,201,5484.640877
-129.476506,16,5484.656381
-124.086121,49,5484.701585
2.510268,201,5485.288196
-36.870755,174,5485.926241
-129.002153,40,5485.963903
-116.708976,171,5486.613016
-116.001312,104,5487.160426
-116.061908,120,5487.270277
25.050416,182,5488.048438
-127.084785,58,5488.106953
-130.084982,78,5488.510255
-11.111224,201,5489.183209
-115.775683,50,5489.229867
16.204256,123,5489.733106
-131.064604,63,5489.7917
-135.577875,101,5490.249474
21.95025,201,5490.965093
-125.974818,52,5491.013709
-123.446654,116,5491.439545
-130.950919,34,5491.471428
-126.728352,75,5491.847295
-12.822206,201,5492.428357
26.002644,96,5493.082932
-146.155887,77,5493.605632
-121.359824,49,5493.651572
-130.810763,21,5493.671578
-131.044461,34,5494.005888
24.529075,201,5494.729721
-123.253986,73,5495.22339
-53.429713,50,5495.270031
-131.205942,30,5495.298471
-135.267233,69,5495.658324
-86.437999,88,5496.135672
103.292745,201,5496.800514
7.282562,201,5497.556668
-134.16778,37,5497.591358
-74.922138,174,5498.095029
6.042293,201,5498.962267
-135.033822,33,5498.99328
-133.001623,37,5499.350013
-130.364519,137,5500.033865
-134.944058,60,5500.089467
-138.350649,65,5500.507305
-135.686481,66,5500.568599
159.806685,201,5501.205132
-131.83012,53,5501.254375
-121.551054,81,5501.665795
-123.300257,118,5502.274148
3.428956,201,5502.991396
-130.323722,19,5503.00969
18.377286,201,5503.717747
-116.21148,191,5504.293552
-127.569504,62,5504.851926
-127.425498,44,5504.893654
-40.084249,60,5505.260759
-123.541053,101,5505.35472
-134.888861,28,5505.826668
140.582765,201,5506.429343
-130.936497,48,5506.976229
16.953092,201,5507.686089
-127.366259,60,5508.220455
-128.024913,57,5508.273371
6.81697,201,5508.867321
-132.763765,50,5508.91369
-133.649888,45,5508.955376
-128.271419,31,5509.276614
97.42798,201,5509.972343
-123.955345,46,5510.503036
-116.005877,152,5511.174374
-138.736365,115,5511.736934
-126.628625,196,5512.428902
-136.587863,43,5512.902608
-130.307675,21,5512.92267
-134.286258,139,5513.524314
-123.379655,147,5514.086133
-119.012258,70,5514.539622
20.136676,201,5515.286982
-136.382931,37,5515.321242
13.253407,201,5515.999415
-129.931433,63,5516.057802
20.554919,201,5516.717313
-128.018371,60,5516.772662
-129.623371,24,5517.177966
-133.858853,57,5517.231238
-134.86991,40,5517.268415
-133.18619,71,5517.65359
-128.972043,80,5518.116403
-120.501222,88,5518.197518
-132.264845,58,5518.703516
-120.847406,65,5518.763698
-125.031943,69,5519.194859
16.655585,201,5519.798314
-127.065069,49,5520.351681
-6.935544,201,5520.988425
-129.778375,62,5521.555418
-137.516323,94,5522.066297
-119.69641,75,5522.135589
-107.450266,153,5522.690016
18.336689,201,5523.485782
-113.299459,93,5523.997776
-144.425818,69,5524.061193
-127.251142,41,5524.099571
-132.919738,30,5524.496573
-138.923583,68,5524.559084
7.71259,201,5525.206112
24.142159,201,5525.797292
-127.117407,56,5526.363451
-119.80129,146,5526.916032
-130.276878,53,5526.969549
-136.061929,35,5527.347806
-129.908535,20,5527.366955
-134.757421,47,5527.411009
5.107928,201,5527.985361
-128.044337,44,5528.026285
-144.381979,85,5528.416261
-100.83723,102,5528.972779
-133.704601,44,5529.014453
-131.35602,32,5529.04458
-118.535821,163,5529.486605
27.746345,201,5530.300285
11.895785,201,5530.965177
-129.421302,21,5530.985319
-135.182001,50,5531.0322
-130.162707,33,5531.063318
-136.747964,66,5531.416172
-128.426098,78,5531.488642
-133.179809,66,5531.967328
-124.9847,71,5532.425593
-127.68916,72,5532.492936
-32.430253,201,5533.225461
4.988031,201,5533.919041
-133.236725,195,5534.7131
22.135502,201,5535.32082
14.370519,201,5536.101568
-137.674529,44,5536.142745
-122.004584,95,5536.553357
-126.131938,66,5537.006189
-123.108621,87,5537.086913
-135.847177,60,5537.590132
-115.798922,127,5538.175433
-129.165625,26,5538.200677
-1.809447,201,5538.797884
14.644025,201,5539.602011
-116.844384,114,5540.099223
-125.383596,46,5540.142584
-136.579947,72,5540.526997
-144.330111,89,5541.05782
-131.821178,66,5541.119559
3.590687,201,5541.804439
24.845988,201,5542.474696
1.75969,201,5543.122933
85.714341,201,5543.750064
-130.574513,75,5544.332137
-137.261645,66,5544.393672
120.835656,201,5545.062533
10.867141,201,5545.737539
-129.862717,75,5545.807421
-124.368634,201,5546.484467
50.918446,201,5547.10407
115.149525,201,5547.870875
7.392832,201,5548.441821
2.418313,201,5549.263831
-132.514697,171,5549.813742
-137.859043,70,5550.387059
-132.252464,120,5550.908357
12.044643,201,5551.505837
-136.085579,68,5552.098842
-138.712243,67,5552.166576
17.050288,201,5552.831607
-4.965358,201,5553.516068
-93.169804,128,5554.189968
5.695358,201,5554.876781
97.162851,201,5555.562351
-133.010998,65,5555.628074
2.155621,132,5556.115709
-8.463221,201,5556.905055
6.633452,201,5557.529543
-5.459664,201,5558.326631
5.29317,201,5558.992015
-7.557123,201,5559.725079
59.345776,201,5560.43949
-126.952271,48,5560.484583
1.132208,201,5561.128781
-140.215838,64,5561.188902
15.774732,201,5561.821661
60.292414,201,5562.464972
6.866573,201,5563.224236
6.194655,201,5563.826836
-140.889159,118,5564.491823
13.614004,201,5565.296481
5.614688,201,5565.909942
-5.850496,201,5566.739327
-137.645067,79,5567.205558
43.581185,201,5567.911869
-10.559779,201,5568.668576
-128.21607,54,5568.719188
14.042972,201,5569.305387
-18.739892,201,5569.878644
-133.022059,187,5570.672049
-137.829972,43,5570.712634
-13.13017,201,5571.26363
2.737726,201,5571.923675
-1.441739,201,5572.709918
-131.991395,76,5572.781062
-136.096333,166,5573.453327
-128.166576,82,5573.530324
-19.768353,201,5574.195945
-9.159262,201,5574.857982
-1.68754,201,5575.535688
-34.593977,201,5576.209883
1.65962,201,5576.918736
-12.780942,201,5577.700549
-28.025314,201,5578.3206
-123.87674,82,5578.935791
-139.350755,93,5579.412114
-135.107116,119,5579.952224
-19.534892,201,5580.572501
-140.36381,131,5581.089603
-20.595335,201,5581.833194
-15.719809,201,5582.432746
-20.169299,201,5583.217214
-10.449081,201,5583.891997
-5.404935,201,5584.625372
-69.480764,99,5585.106216
-17.505183,201,5585.686678
-134.990522,150,5586.543416
-156.012168,105,5586.641148
4.007786,201,5587.462927
-136.637571,83,5587.941751
-8.756231,201,5588.578453
13.90627,201,5589.303666
-130.337136,62,5589.361847
-16.371189,201,5589.993011
83.712575,201,5590.609855
8.963215,201,5591.442828
-8.096262,201,5592.113325
-13.47369,201,5592.79293
-129.814891,43,5593.278569
-132.863761,199,5594.027431
18.627247,201,5594.71399
44.361073,201,5595.398238
10.355068,201,5596.182484
-129.069995,77,5596.254418
-100.361233,101,5596.731766
-134.660309,137,5597.239205
-10.548338,201,5597.988658
6.240846,201,5598.618968
6.812455,201,5599.430732
-29.426867,201,5600.103971
21.990046,201,5600.877193
14.931301,201,5601.550821
-34.003194,201,5602.249098
-8.507805,201,5602.940484
-29.952501,201,5603.550035
0.472343,201,5604.3175
-131.17983,32,5604.347501
-22.091862,201,5604.944572
74.029901,201,5605.543221
-123.957503,78,5606.170859
-120.583716,120,5606.684045
-130.763715,92,5607.172132
-124.027661,94,5607.259456
-122.50859,60,5607.74227
-24.917735,201,5608.355016
-66.498511,201,5609.151218
-12.550312,201,5609.820847
-0.136193,201,5610.645182
8.610413,201,5611.322614
-4.686277,201,5612.018853
-135.882006,58,5612.5511
-131.861017,73,5612.623429
-15.959959,201,5613.275534
-131.270855,45,5613.317534
-130.667914,28,5613.343855
34.889698,201,5613.902538
-138.611133,55,5613.953757
21.808288,201,5614.575919
-3.395316,201,5615.241716
18.40793,201,5616.004377
10.12403,201,5616.648895
29.15227,201,5617.350444
-2.330956,201,5618.080398
82.44156,134,5618.618812
-131.350222,34,5618.650941
15.585232,201,5619.232415
-32.267863,201,5619.896676
-12.014452,78,5620.487602
-34.313506,201,5621.095018
-75.117269,186,5621.92883
-130.591408,14,5621.942594
-132.359327,43,5621.982864
-6.424906,201,5622.565098
-106.397863,114,5623.071805
-20.229938,201,5623.721522
-94.044122,163,5624.45238
-120.447504,111,5625.011357
76.184494,201,5625.702857
-125.561961,53,5625.752578
250.229832,201,5626.905455
-8.784853,201,5627.560333
-1.681681,201,5628.268849
-23.480021,201,5628.994143
-40.124843,201,5629.664196
-12.720969,201,5630.477162
-62.445427,78,5630.955026
-119.647849,80,5631.029924
-117.446621,117,5631.539366
-26.989324,201,5632.186983
26.877304,201,5632.81318
4.907905,201,5633.526006
-118.033682,177,5634.189782
-128.846567,58,5634.679009
3.346325,201,5635.394905
117.989651,201,5636.179532
202.202702,201,5636.845576
-124.105636,71,5637.42805
3.509357,201,5638.025979
1.086656,201,5638.836416
21.046263,201,5639.512012
12.584441,201,5640.215241
33.197505,201,5640.917486
6.663732,201,5641.560323
-127.900193,71,5642.151434
-133.794285,57,5642.20517
-115.95746,110,5642.642464
-16.360236,201,5643.358034
5.405823,201,5643.979967
295.715648,201,5644.761256
7.376281,201,5645.397088
-120.456333,177,5646.205524
-2.308351,201,5646.814565
-144.611813,97,5647.46703
-129.04589,92,5648.012406
-129.659779,64,5648.071677
-16.828369,76,5648.507486
-133.431945,59,5648.561949
19.942391,201,5649.215415
-130.600046,136,5649.730084
-0.906243,201,5650.405963
14.815661,199,5651.120649
12.851322,201,5651.841187
-18.516774,201,5652.499142
-142.2137,85,5653.118422
-98.323198,88,5653.586099
-43.830936,122,5654.171866
-130.712896,77,5654.243683
333.117086,201,5654.947839
48.294767,201,5655.559586
-10.463016,201,5656.369808
109.455622,201,5657.048535
-9.842437,201,5657.7472
-128.196278,77,5658.218825
-127.920909,108,5658.833064
57.319922,201,5659.551892
19.173496,201,5660.288936
16.92034,201,5660.985167
-127.649305,43,5661.494526
-129.085425,60,5661.550259
-111.45576,130,5662.03494
-130.549601,29,5662.062309
-12.640898,201,5662.720013
-99.677796,200,5663.304626
36.961865,201,5664.12081
22.004083,201,5664.78364
3.11603,201,5665.49987
46.150632,201,5666.201929
9.368625,201,5666.864123
333.127786,201,5667.560795
-2.36961,201,5668.170014
-2.052949,201,5669.002034
-135.207196,69,5669.455412
140.57755,201,5670.219323
-129.205149,105,5670.738944
-140.637936,176,5671.319473
-130.990706,24,5671.342391
113.591823,201,5672.0592
-11.476974,201,5672.72011
45.550993,201,5673.415105
-40.476444,201,5674.131219
-19.57975,201,5674.720354
-130.511519,19,5674.73898
-13.566299,201,5675.507275
-132.795094,37,5675.542278
-138.086676,162,5676.160872
12.244972,201,5676.896784
-6.13988,201,5677.638898
-95.102352,72,5677.705329
-19.064756,201,5678.351003
-63.624456,43,5678.39127
-124.802654,76,5678.748949
-65.305162,110,5679.228105
9.217246,201,5679.962071
247.643991,201,5680.72338
-128.817063,85,5680.802254
21.97547,201,5681.478384
-8.985164,201,5682.123081
4.266315,201,5682.787832
-124.849226,160,5683.39134
-140.38493,108,5683.990251
-5.648469,201,5684.705865
5.853417,101,5685.246778
-124.512725,38,5685.282326
93.198439,201,5685.877311
-130.545754,31,5685.998955
9.477389,86,5686.078697
15.951422,201,5686.826519
-128.769891,82,5687.292684
-126.919455,66,5687.35449
26.760082,201,5687.997725
19.134493,201,5688.734072
-43.588487,75,5689.292251
19.346224,201,5689.863623
112.135853,201,5690.686271
-131.112148,54,5690.736581
-6.028629,201,5691.391011
310.397747,201,5692.060546
17.47166,201,5692.811684
-132.796366,82,5693.33688
-127.798732,49,5693.383045
4.373454,201,5693.962817
-126.777029,121,5694.567212
18.04402,201,5695.236808
-124.922209,35,5695.746663
-128.083588,64,5695.806658
-17.301164,69,5696.252175
-131.302674,165,5696.945229
-8.972255,201,5697.540821
146.827936,201,5698.346417
-137.209252,108,5698.836117
-109.387053,128,5699.358594
-129.531608,54,5699.409275
15.80703,201,5700.0113
61.425306,126,5700.539222
10.07126,201,5701.16095
17.609156,201,5701.97117
110.210394,201,5702.645188
-46.553881,176,5703.383469
-5.964657,201,5704.011358
17.586715,201,5704.86698
-133.292785,61,5705.323043
-131.855604,166,5706.027917
-131.872502,45,5706.070709
-15.403724,201,5706.634188
-39.537757,117,5707.231501
5.810641,201,5707.929861
-130.203167,70,5708.46582
3.242893,201,5709.075018
16.588618,201,5709.840822
8.005926,201,5710.444841
-120.057213,130,5711.130364
-129.586607,39,5711.708113
-100.499541,29,5711.73565
-133.757699,159,5712.240312
-128.438054,28,5712.266984
-125.686757,43,5712.802972
60.515327,201,5713.459055
-64.021237,36,5714.037025
-140.20603,99,5714.129892
-141.074681,200,5714.86863
0.656671,201,5715.52367
16.686618,201,5716.222006
-139.410706,76,5716.667385
-115.76305,141,5717.308414
-129.591602,47,5717.352174
-132.471647,108,5717.739327
20.008044,201,5718.409531
-31.716256,201,5719.109087
35.180832,201,5719.80166
5.261678,201,5720.390908
-10.31309,201,5721.168562
164.815864,201,5721.769028
-128.132208,85,5722.388081
6.545976,201,5723.074364
53.579999,201,5723.729343
-11.144064,201,5724.451346
3.201861,201,5725.043883
-127.403507,158,5725.813085
-11.343837,201,5726.476387
6.235148,201,5727.201251
-126.208817,136,5727.760089
-49.12871,56,5727.812066
-97.394837,182,5728.387201
-10.883531,201,5729.066608
21.107425,201,5729.818924
-133.470219,59,5729.874289
-14.79264,201,5730.486764
12.643489,201,5731.059336
3.332173,201,5731.903042
-130.967172,31,5731.932197
1.769465,201,5732.579681
22.905992,201,5733.20066
-3.375429,201,5733.992764
-63.756116,63,5734.050706
-50.006654,201,5734.713426
-130.361289,172,5735.271748
15.802076,201,5736.105563
-14.236031,201,5736.768931
-97.64177,201,5737.485909
-12.531938,201,5738.168132
-21.966129,201,5738.818228
-128.445671,161,5739.396987
-11.162029,201,5740.301307
3.020009,201,5740.964164
75.208354,201,5741.647681
47.693709,201,5742.397458
-0.158377,201,5743.031795
-7.800287,201,5743.779894
0.341839,201,5744.344254
2.047058,201,5745.147645
-20.599124,201,5745.816417
-130.691406,90,5745.900162
10.347403,201,5746.609092
15.554435,201,5747.171469
4.241666,201,5748.032612
-144.797604,71,5748.471303
52.708888,201,5749.14148
-129.880762,71,5749.622473
-137.22934,86,5749.702066
53.171757,201,5750.433505
12.343624,201,5751.102459
20.694189,201,5751.892648
-31.270176,201,5752.55074
-0.658837,201,5753.230855
60.204966,201,5754.002251
-115.330555,113,5754.540476
10.073243,201,5755.243156
-3.657453,201,5756.017974
-126.729722,95,5756.560284
24.871084,201,5757.234574
14.646155,201,5757.892774
-3.19555,201,5758.563162
21.644716,201,5759.332765
49.046945,201,5759.908877
-85.943725,160,5760.73279
15.319541,201,5761.386319
140.244009,201,5762.096673
46.752242,201,5762.731029
62.87207,201,5763.484483
-126.35959,44,5763.52582
-6.514,201,5764.13596
-117.972651,131,5764.680577
15.365062,201,5765.310615
-133.647078,73,5765.916846
39.825008,201,5766.6021
-124.544955,86,5766.682375
-116.684846,69,5767.168921
-13.559298,201,5767.785605
-145.702828,115,5768.442584
-16.064022,201,5769.221307
1.579301,201,5769.857135
-4.852621,201,5770.601746
-48.82451,118,5771.100238
-15.811335,201,5771.692347
22.490616,201,5772.495052
3.227158,201,5773.172158
7.493525,201,5773.828745
-11.503419,201,5774.5469
18.136165,201,5775.161203
16.093454,201,5775.947543
-18.498692,201,5776.525198
72.291206,201,5777.366655
-15.4072,201,5778.043274
34.389137,201,5778.738081
-131.360482,69,5779.218118
-129.32884,24,5779.241199
-64.043486,27,5779.266994
-127.017601,187,5779.810025
25.279089,201,5780.574142
-8.001018,201,5781.304466
-18.704479,201,5781.976876
-129.202652,16,5781.992538
-100.585222,108,5782.574388
8.848122,201,5783.376747
0.912892,201,5783.997186
7.484376,201,5784.843233
-108.433861,81,5785.311136
-13.859038,201,5786.004908
-7.012688,201,5786.74221
-132.265724,75,5786.812382
2.801433,201,5787.488161
-127.919739,147,5788.021944
-27.813221,201,5788.740452
-123.003489,117,5789.369305
8.665369,201,5790.104407
-18.826645,201,5790.78372
-1.619387,201,5791.489547
-1.870028,201,5792.233935
-126.619856,74,5792.302654
-124.258609,97,5792.795738
-107.760429,139,5793.38107
-115.508048,131,5793.987918
-66.854609,149,5794.591923
-19.882117,201,5795.372207
14.117353,201,5796.036868
-61.629001,24,5796.059966
-9.713678,201,5796.780857
6.580602,201,5797.56772
-4.820298,201,5798.17656
-130.818054,27,5798.765073
-27.664706,201,5799.420763
1.688592,201,5800.206512
-23.137349,201,5800.863642
-29.098102,201,5801.660092
-1.627726,201,5802.313171
-7.404324,201,5803.029943
10.073202,201,5803.674211
-2.008632,201,5804.303061
13.973245,201,5805.030803
-106.070155,137,5805.572411
-9.794201,201,5806.170206
-1.359663,201,5807.006878
-137.92908,105,5807.497018
9.674819,201,5808.112486
-1.556174,201,5808.909325
-5.419126,201,5809.574657
-11.332744,201,5810.299633
-122.283619,87,5810.785713
-121.940124,89,5811.289196
-13.611718,201,5812.050804
-4.900662,201,5812.713807
23.249855,201,5813.410839
-124.317787,131,5814.029887
-3.589031,201,5814.757519
-127.299768,136,5815.285984
-128.147265,83,5815.818532
-120.960133,68,5815.881847
-135.479998,53,5815.935627
-141.268775,81,5816.385406
-112.840293,136,5816.923432
-138.487246,54,5817.408549
-118.810312,80,5817.483454
-132.941639,33,5817.514451
-131.05998,60,5817.98168
-134.292187,59,5818.036284
30.34385,201,5818.677286
-109.135551,122,5819.186851
-138.815973,55,5819.237853
-129.387049,45,5819.62009
-132.362258,22,5819.641204
-122.22896,114,5820.172052
-129.113015,188,5820.82646
-135.019127,116,5821.422025
-8.172894,201,5822.149705
-113.205819,102,5822.709155
6.859727,201,5823.438618
3.040262,201,5824.130329
-127.420104,57,5824.183022
-128.979703,159,5824.671864
-135.102556,153,5825.368641
-9.215885,201,5826.093846
-134.221584,60,5826.578475
-119.583607,94,5826.666472
-6.078911,201,5827.426676
-122.334358,96,5827.904705
-134.830428,38,5827.940165
-124.937223,78,5828.373394
3.467809,201,5829.123102
20.398336,201,5829.838096
-136.329141,45,5829.880626
-128.382065,77,5830.29191
-9.472019,201,5830.991484
-105.111172,117,5831.542336
-118.813324,170,5832.078506
-5.001543,201,5832.913777
-56.956896,87,5833.38229
1.775152,201,5834.04355
-137.211188,46,5834.536739
-129.71462,109,5834.636977
-134.490707,36,5835.101121
-125.826971,54,5835.151541
-5.824626,201,5835.735496
-136.321975,50,5835.781805
-13.214906,201,5836.370924
25.515613,201,5836.987471
-114.093343,152,5837.594074
-131.238367,94,5838.291587
-125.425382,61,5838.78026
-12.90806,201,5839.445624
-126.788985,98,5840.032044
-16.763309,201,5840.698225
-10.018111,201,5841.377223
-136.786322,49,5841.846217
-112.469671,145,5842.52687
6.090224,201,5843.195721
37.942462,201,5843.952453
-136.031017,68,5844.01535
-126.17668,42,5844.389771
-126.696435,33,5844.420835
22.966066,201,5845.012951
-133.251789,26,5845.129655
-5.997897,201,5845.845004
-126.381112,97,5846.385936
-132.447746,71,5846.840661
12.176997,201,5847.585539
-133.704593,65,5848.078684
-102.131851,127,5848.671806
-137.193308,79,5848.745042
-123.276709,42,5849.162726
-22.90388,201,5849.841377
-124.677364,69,5850.344525
-140.33357,151,5850.9117
-140.657818,65,5850.9722
24.810073,201,5851.603716
-127.347744,49,5851.649491
-5.8933,201,5852.25878
-124.078552,144,5852.795932
-95.898239,39,5852.832688
-127.131195,44,5853.223033
5.427815,201,5853.874092
-130.058915,29,5853.901721
-134.083633,30,5854.40862
-140.926385,80,5854.483659
52.55011,201,5855.159648
-101.294276,171,5855.716887
-139.993271,89,5856.2697
-0.186235,201,5856.936719
10.324382,201,5857.647672
1.8541,201,5858.33071
-2.650657,201,5859.03766
-132.359465,26,5859.062531
5.43713,201,5859.809079
-135.59454,46,5859.853178
13.299072,201,5860.494628
-132.243146,92,5860.992233
-128.181439,99,5861.084681
-131.087155,21,5861.587087
-126.254261,73,5861.660179
-129.132159,95,5862.094604
19.170567,201,5862.733627
-134.617256,82,5863.349043
9.694172,201,5864.055118
-59.530761,16,5864.070816
-128.380904,37,5864.105947
28.2044,201,5864.685162
13.711215,201,5865.43081
-5.80863,201,5866.156422
-13.771173,201,5866.760873
28.000547,201,5867.600367
12.578908,201,5868.263297
-11.928071,201,5868.999073
-122.557987,147,5869.54743
21.716875,201,5870.315263
-133.146466,74,5870.384622
-11.772139,201,5871.077726
-2.247394,201,5871.759866
-11.285918,201,5872.497828
6.415039,201,5873.180524
-1.392038,201,5873.815857
6.31065,201,5874.538767
-14.582602,201,5875.169007
-131.404064,65,5875.714298
-18.194115,201,5876.341828
15.870635,201,5877.170853
15.054376,201,5877.837123
10.256905,201,5878.586681
12.910532,201,5879.288499
23.008544,201,5879.8649
-3.228166,201,5880.621589
-29.656845,201,5881.228482
-118.172506,56,5881.822961
-129.400605,71,5881.889458
-25.600402,201,5882.549351
6.958162,201,5883.220594
-134.397034,201,5883.966483
-19.180023,201,5884.683435
-15.551166,201,5885.298987
28.614571,201,5886.040041
-128.29769,28,5886.066624
0.529894,201,5886.67843
8.536244,201,5887.339159
-18.251501,201,5888.092025
-24.032571,201,5888.728194
-132.422437,75,5889.332936
-119.667011,69,5889.397576
6.906696,201,5890.09607
-129.364534,110,5890.594058
-135.641883,42,5890.633822
-94.476861,168,5891.208544
-127.918577,43,5891.249043
38.660057,201,5891.819987
-129.276829,48,5892.439853
-121.408692,145,5892.978623
34.742094,201,5893.658977
-130.977685,64,5893.718776
13.889962,201,5894.378318
2.321631,201,5895.0901
-2.109782,201,5895.847262
-15.038587,201,5896.541548
-124.985219,93,5897.17491
15.597843,201,5897.848054
