#{"t_start": 1682011751.0362039, "env_id": null}
r,l,t
-224.979252,103,48.350479
-98.009627,11,48.358789
-175.730666,47,48.402068
-108.901996,68,48.462014
-173.027747,58,48.514463
-124.791752,57,48.565807
-104.879277,96,48.652586
-98.894401,15,48.666507
-153.089734,63,48.720547
-131.640594,96,48.808603
-122.693218,98,48.899419
-166.576776,54,48.947416
-104.052365,29,48.974537
-165.314009,61,49.028733
-160.305854,36,49.061614
-63.757749,130,49.181302
-90.156835,74,49.253656
-86.235611,58,49.303689
-218.366958,117,49.412037
-131.706424,30,49.438822
-109.576931,125,49.550148
-115.345241,12,49.560718
-319.363573,74,49.628681
-159.539682,67,49.690633
-95.938766,18,49.705764
-202.340688,82,49.781568
-188.885405,151,49.917291
-171.592846,58,49.971228
-97.570595,16,49.985964
-4.752603,151,50.124738
-161.365679,126,50.236611
-179.453034,53,50.282861
-171.844417,35,50.314742
-129.764548,79,50.385868
-154.24023,27,50.411734
-104.730814,26,50.433952
-186.451586,95,50.519601
-168.802757,81,50.589418
-165.53839,83,50.663607
-94.225072,73,50.727614
-100.47091,56,50.778085
-155.795416,77,50.846767
-168.798115,65,50.905964
-174.856917,35,50.936517
-183.022482,150,51.080366
12.582636,151,51.216264
-152.175291,35,51.247335
-96.33673,63,51.303223
-102.992943,147,51.435851
-126.122926,77,51.504723
-12.938328,151,51.645113
-88.346403,63,51.702722
-34.829789,151,51.847116
-168.438645,73,51.919641
-189.723414,69,51.988467
-109.8123,62,52.041937
-242.102055,91,52.123699
-194.177021,67,52.184171
-147.428436,25,52.206962
-186.562196,139,52.334874
-104.017258,13,52.346979
-134.925037,58,52.400571
-123.613769,120,52.50691
-58.979971,151,52.63925
-169.148865,84,52.713658
-156.568284,117,52.824283
-143.944999,25,52.848961
-144.412982,139,52.973008
-156.200076,58,53.024676
-2.228817,151,53.163281
-130.713553,71,53.226098
-211.806245,95,53.306951
-124.321258,104,53.397051
-152.127285,21,53.417523
-122.65009,46,53.457692
-144.593708,40,53.493457
-153.879345,20,53.511218
-206.511565,142,53.639074
-131.777706,92,53.73179
-160.981284,63,53.794876
-158.745098,14,53.809741
-148.858671,19,53.828133
-94.880808,44,53.869159
-200.232313,124,53.97947
-277.286746,138,54.107022
-296.136636,151,54.243048
-15.726199,151,54.380573
-190.76663,94,54.464622
-116.838312,25,54.488567
-150.496197,96,54.585697
-94.343547,97,54.682548
-81.583811,151,54.819659
-100.94267,67,54.887813
-100.377201,44,54.932287
-166.465418,27,54.960722
-169.948116,29,54.986443
-147.926566,23,55.007204
-98.728154,34,55.036547
-86.513327,151,55.173153
-189.674377,84,55.249978
-172.543638,105,55.354719
27.57487,151,55.49349
-165.490339,56,55.544757
-143.369909,60,55.609034
-124.590863,125,55.72739
-123.535436,47,55.770837
-147.462052,19,55.788913
-165.93102,97,55.875341
-92.316007,30,55.906191
-147.013265,74,55.979161
-82.470464,92,56.063584
-173.192107,38,56.097744
-142.884291,44,56.137645
-177.049311,45,56.182406
-165.503818,62,56.243706
-162.601927,108,56.339434
-168.708205,62,56.394569
-182.983902,46,56.434812
-196.719009,77,56.506778
-91.021855,87,56.591663
-152.440211,36,56.624019
-130.832846,78,56.695954
-131.627267,100,56.789322
-142.465916,31,56.818027
-135.763493,56,56.86828
-81.916002,81,56.939793
-313.681384,127,57.056109
1.333459,151,57.200248
-153.66146,33,57.230679
-0.345003,151,57.362934
-120.57018,110,57.468944
-111.648107,37,57.506249
-217.329257,124,57.628842
-129.475772,56,57.683207
-180.236182,146,57.820524
-170.555845,26,57.843252
-154.486719,20,57.860974
-97.510764,24,57.882173
-116.758657,125,57.995727
-156.90674,26,58.021084
-96.424429,106,58.115802
-198.211788,81,58.190729
-143.699863,74,58.254508
-189.744829,95,58.340814
-161.004771,41,58.382907
-153.233769,58,58.443949
-150.746578,11,58.453651
-100.764803,33,58.486669
-174.959833,32,58.517539
-146.57196,48,58.562605
-105.430743,14,58.575367
-126.362342,110,58.674215
-98.542797,20,58.692485
-171.12394,81,58.768472
-159.38281,48,58.814738
15.195293,151,58.949105
-156.52481,25,58.970572
-100.241023,58,59.019893
-145.088303,44,59.057825
-155.37299,64,59.111752
-150.198508,53,59.158755
-94.98821,21,59.176389
-146.664338,50,59.218984
-180.025498,97,59.307609
-176.612314,85,59.380581
-176.706633,34,59.408483
-228.308248,128,59.516945
-198.602469,70,59.579063
-167.399073,114,59.674188
-104.444021,15,59.688019
-160.440397,10,59.69831
-144.239054,39,59.731792
4.503467,151,59.864463
-123.848754,142,60.004219
-100.398328,13,60.01738
-161.334757,22,60.03742
-147.990228,14,60.051922
-145.299117,20,60.070224
-114.02729,12,60.081108
-115.556009,117,60.190298
-114.664853,129,60.312822
-179.034036,39,60.349745
-104.367495,138,60.476328
-138.158215,37,60.510111
-96.565916,37,60.54285
-133.417321,62,60.599822
-148.661864,51,60.645331
-172.248392,41,60.685756
-12.377295,151,60.823603
-141.674843,85,60.900158
-167.344182,28,60.925894
-145.10124,71,60.988363
-148.413606,96,61.074256
-186.232186,56,61.12891
-197.157969,65,61.189427
-148.644811,102,61.278706
-171.184959,151,61.415167
-167.316469,88,61.493429
-202.380167,123,61.603418
-169.276539,61,61.657789
-44.282593,151,61.794658
-143.740991,108,61.895558
-131.54654,70,61.964009
9.740593,151,62.114935
-151.3223,38,62.150514
-248.653136,120,62.268787
-108.877072,22,62.293396
-182.306631,149,62.431123
-81.410607,78,62.50238
-167.570335,28,62.527476
-238.38475,70,62.59115
-154.267516,91,62.673414
-79.344998,77,62.741997
-156.327159,12,62.752705
-188.880487,56,62.804595
-166.35859,123,62.915565
-219.954657,94,63.00412
-145.602999,34,63.036095
-143.160615,77,63.104543
-107.706332,77,63.172329
-129.882686,85,63.250203
-87.627405,49,63.293367
-82.707637,151,63.430206
-89.428941,68,63.492279
-35.44092,151,63.627536
0.616545,151,63.761718
-168.800133,31,63.790423
-54.118492,151,63.930386
-100.82783,89,64.008199
-193.428926,128,64.122497
-151.294889,32,64.151127
-146.48792,49,64.194809
-126.583922,52,64.240577
-144.209183,29,64.266023
-134.819863,151,64.400875
-140.698405,36,64.433205
-169.749037,87,64.51195
-97.419794,151,64.644798
-160.624085,17,64.660716
-128.46249,52,64.706743
-130.894881,77,64.781084
-96.554709,68,64.840945
-159.795571,144,64.969903
-204.227819,114,65.072812
-87.657472,77,65.142013
-198.207292,100,65.231555
-196.463976,65,65.29007
-197.192978,102,65.38246
1.205632,151,65.515755
-120.845318,115,65.617081
-251.379533,62,65.711181
-166.083274,27,65.734098
-354.256873,97,65.823485
-132.540012,54,65.870299
-134.464948,59,65.923644
-130.824659,60,65.977604
-104.920693,79,66.049559
-182.69453,52,66.09628
-142.498,30,66.122763
-136.782546,51,66.169574
-102.047892,22,66.188559
-170.25751,65,66.248159
-360.238359,151,66.383815
-101.570566,33,66.414819
-26.881586,151,66.547777
-153.429808,78,66.624227
-125.90565,42,66.662031
-155.539985,71,66.725461
-140.594528,57,66.775898
-183.98356,127,66.889621
-131.405976,102,66.981999
9.726243,151,67.11523
-156.550917,122,67.223813
-128.005879,113,67.323291
-91.163932,39,67.359322
-97.095508,34,67.388216
-155.192369,74,67.454936
-91.69809,78,67.528903
-149.429367,42,67.56794
-158.917258,144,67.697003
-183.945902,100,67.786031
-132.988079,70,67.848186
-93.046878,28,67.87404
-144.272882,36,67.906916
-136.33705,85,67.984288
-10.529488,151,68.118042
-216.885188,148,68.248818
-118.829546,151,68.384593
-181.247311,51,68.432019
-189.736732,72,68.497346
-85.015777,151,68.632977
-51.580914,151,68.763986
-138.132342,103,68.855036
-128.640952,149,68.987341
-286.524162,129,69.103388
-199.721062,80,69.173723
-147.145934,34,69.20346
-113.958305,30,69.231148
-115.789981,29,69.257878
-216.729872,30,69.287555
5.72877,151,69.424296
-175.589525,37,69.457604
-143.936375,52,69.50442
3.112297,151,69.63953
18.113787,151,69.776037
-173.733024,75,69.842551
-143.03193,30,69.869406
-232.472964,134,69.988605
-194.775548,81,70.06024
-165.44662,36,70.093455
-89.659366,151,70.234274
-151.026074,80,70.303995
-154.723358,55,70.352041
-104.213273,31,70.380767
-117.155626,54,70.429891
-202.331464,122,70.537225
-103.124977,101,70.62753
-151.407641,62,70.685042
-144.72311,35,70.718492
21.140423,151,70.851463
-129.227623,75,70.918173
-146.528833,30,70.946414
-156.32329,22,70.966353
-162.620032,42,71.005245
42.397007,151,71.145882
-166.430935,27,71.171486
-121.001527,35,71.202912
-165.882209,40,71.238134
-138.707945,57,71.288385
-157.003144,60,71.342063
-126.598225,32,71.371377
-90.383128,44,71.410408
-140.443328,37,71.44326
-188.353217,32,71.472454
-240.214542,59,71.52669
-127.443536,151,71.658198
-201.30112,87,71.734674
-41.107573,151,71.86611
-194.566766,116,71.970938
-48.774539,151,72.110694
-108.370068,26,72.134388
-147.824355,59,72.185123
-97.44905,13,72.198952
-153.671341,72,72.263146
-101.99061,23,72.283204
-136.142549,52,72.32977
-176.040375,71,72.395596
-147.952608,12,72.406861
-168.780482,67,72.467786
-131.674172,80,72.539953
-95.166096,41,72.577251
-153.55537,24,72.598996
-146.426913,18,72.61574
-185.251719,94,72.69936
-0.178083,151,72.835697
-194.755917,112,72.940513
-170.853149,82,73.013673
-108.905152,35,73.045191
-99.527378,151,73.181722
-103.521212,11,73.192074
-172.10733,63,73.247086
-140.939948,71,73.311331
43.222046,151,73.449727
-152.854576,68,73.510332
-118.321883,36,73.542277
-84.917904,56,73.591297
-179.180023,45,73.631292
-169.593578,145,73.756236
-136.330756,120,73.867108
-98.752059,134,73.990108
-135.43063,149,74.13171
-151.172864,22,74.1545
-142.986745,33,74.183553
-158.778373,134,74.306512
-125.354284,92,74.39553
-139.597491,143,74.531235
-143.06238,62,74.589075
-184.781472,67,74.646699
-157.224208,57,74.700065
-151.963058,24,74.727517
-181.163058,85,74.811374
-158.523134,29,74.840217
-151.142667,95,74.945772
-186.632152,114,75.067149
-167.176917,74,75.14568
-91.992657,76,75.222172
-172.972541,98,75.312243
-166.906396,77,75.382385
-177.484727,103,75.474774
-162.082226,16,75.489736
-122.424675,32,75.519939
-194.264248,130,75.636872
-156.594807,48,75.680493
-104.62153,70,75.748608
-13.098716,151,75.8878
-143.932903,25,75.909832
-118.895171,18,75.927223
-98.539247,98,76.013909
-102.937703,16,76.029133
-107.608646,14,76.042795
-151.014078,20,76.060965
-89.713539,47,76.10356
-178.972793,31,76.131005
-148.675168,19,76.148085
-119.885837,139,76.271829
-149.798307,39,76.30766
-171.229479,149,76.442487
-218.088814,63,76.498817
-179.59354,127,76.616788
-173.637734,38,76.652405
-135.919976,89,76.732742
-30.373834,151,76.868588
-132.060555,92,76.951283
-121.350908,18,76.966454
-163.431457,115,77.070204
-107.61275,27,77.095215
-58.80064,151,77.231588
-191.970024,77,77.299698
-101.521101,42,77.336522
-156.695538,14,77.3503
-179.798792,54,77.397922
-147.94367,46,77.440845
-58.882971,151,77.579639
-139.697325,40,77.615906
-157.288984,25,77.638784
5.73463,151,77.774744
-138.989377,53,77.821989
-551.003593,151,77.955966
-140.912376,59,78.008064
5.482138,151,78.14414
-131.934077,94,78.229877
0.380388,151,78.36176
-111.493239,57,78.417565
-181.462486,42,78.454778
-148.872398,15,78.469463
-132.098038,92,78.550447
-168.099628,39,78.585205
-138.790901,64,78.641757
-246.186187,77,78.710497
-171.893821,47,78.752868
-128.243394,33,78.782241
-162.469518,42,78.819668
-149.359441,72,78.883486
-104.530873,16,78.897398
-167.581834,95,78.980582
-164.241182,52,79.028608
8.802615,151,79.16389
-162.098471,81,79.23622
-150.891799,12,79.247542
-149.357559,88,79.331239
-151.232416,42,79.37052
-169.380753,64,79.42778
-84.690569,57,79.47863
-147.495563,23,79.500198
-146.514131,99,79.588432
-145.720648,77,79.660259
-125.849306,99,79.749764
-108.615205,75,79.817964
27.81457,151,79.955376
-160.720365,51,80.00779
-142.929647,55,80.06593
-196.347829,63,80.132684
-174.925769,102,80.244707
-153.622461,10,80.257464
-159.585062,72,80.32947
-256.924565,100,80.428672
-135.334992,87,80.512462
-129.426189,151,80.660974
-181.299966,93,80.750633
-152.193685,46,80.79398
-167.993969,84,80.87103
-151.574701,33,80.901862
-136.672436,52,80.947502
-124.656025,92,81.031477
-133.551228,109,81.133
-149.016572,88,81.223215
-94.734303,35,81.260781
-121.742479,119,81.375098
-171.406105,118,81.499501
-173.837534,38,81.537962
-156.008198,28,81.567575
-116.078104,26,81.595562
-161.310813,83,81.678707
-164.052213,96,81.771514
-163.291643,68,81.83795
-154.427295,130,81.962441
-116.144198,21,81.982601
-146.866039,110,82.100286
-156.872138,23,82.121895
-114.02564,42,82.159055
-159.536481,46,82.203889
-165.155481,55,82.264596
-104.406609,47,82.31171
-186.699466,57,82.367997
-140.582943,92,82.458374
-193.011941,75,82.532636
-151.09316,67,82.599218
-150.31577,21,82.619115
-132.276716,92,82.708744
-142.048505,38,82.746923
-164.541486,123,82.8673
-155.531453,20,82.888085
-129.242051,76,82.979306
-103.73913,10,82.992148
-110.661326,48,83.043652
-169.051518,25,83.06721
-132.069981,93,83.151885
-150.875026,54,83.203112
-203.241154,53,83.257301
-100.868971,14,83.271541
-147.865401,24,83.294384
-200.77943,86,83.371035
-156.672461,21,83.389709
-165.792726,106,83.486745
-147.794209,46,83.528099
-156.244704,105,83.628054
-134.756141,83,83.709538
-141.427786,92,83.801323
-149.525853,78,83.879774
-98.655644,34,83.917348
-112.606813,35,83.951892
-216.498132,147,84.098548
-163.575975,62,84.160455
-106.110095,46,84.214423
-96.646474,84,84.292201
-154.673365,19,84.309904
-89.205498,151,84.447146
-139.760546,46,84.490197
-101.011693,16,84.504814
-155.522006,18,84.520237
-146.230532,17,84.537947
-199.603886,121,84.64528
-151.909255,29,84.671882
42.077021,151,84.817412
-101.674356,13,84.830031
-119.407146,51,84.8793
-100.822412,54,84.928792
-164.583841,64,84.991771
-106.881228,26,85.01838
-157.520853,131,85.147257
-148.655383,67,85.212069
-125.879477,88,85.29722
-181.893614,48,85.344301
-102.654948,110,85.449843
-110.523517,132,85.571747
-142.321362,39,85.609044
-79.148396,86,85.686814
-100.725505,36,85.719544
-148.199221,48,85.763747
-171.945405,78,85.840965
-102.493889,43,85.880299
-152.94539,66,85.951989
-100.210409,23,85.975256
-210.789347,87,86.062915
-162.33905,39,86.100589
-123.782152,64,86.169931
-99.006115,14,86.185204
-151.807301,33,86.216854
-92.594901,35,86.252127
-191.202363,75,86.327989
-141.751888,71,86.397813
-158.216107,67,86.465994
-93.977831,60,86.526423
-162.050779,123,86.649096
-189.674848,60,86.706503
-171.523833,38,86.7429
-86.562785,72,86.811957
-96.593501,52,86.859538
-144.066648,71,86.926348
-143.136567,64,86.988685
-145.072301,48,87.036705
-195.963075,80,87.11956
-151.088992,55,87.171462
-178.682684,40,87.210382
-162.046104,39,87.250216
-198.635872,64,87.327298
43.561163,151,87.480086
-150.925818,31,87.516299
36.013103,151,87.678167
-113.776474,52,87.729985
-156.050414,21,87.750652
-156.011888,99,87.853051
-205.058044,87,87.940721
-258.115672,137,88.073724
-109.08161,43,88.113689
-148.053601,151,88.271121
-147.815473,107,88.379564
-103.710734,17,88.395879
-243.830055,53,88.447335
-152.219814,20,88.466746
-111.484489,11,88.479148
-145.278798,33,88.510992
-86.98219,77,88.585965
-164.777133,28,88.614555
-102.202671,67,88.676646
-158.067138,89,88.758702
-167.1748,65,88.817026
-163.373612,48,88.86076
-202.452349,76,88.931278
-128.43267,97,89.019419
-62.196073,151,89.162431
-145.512126,58,89.213978
-168.941148,31,89.243696
-110.289704,96,89.327933
-142.690462,37,89.360034
-95.673746,50,89.406569
-159.163207,54,89.454787
-144.401682,111,89.554981
-94.113353,24,89.576519
-95.042547,36,89.608784
-203.459794,73,89.674533
-119.324306,111,89.7752
-155.014039,48,89.818044
-276.276328,99,89.911745
-151.358901,40,89.950019
-149.423436,50,89.998671
-208.222188,49,90.050136
-140.894912,93,90.135348
8.311255,151,90.275338
-112.084657,95,90.359965
-269.029564,67,90.424912
-159.57337,97,90.529984
-150.986337,13,90.546246
-175.064672,61,90.608869
-155.895541,88,90.68971
-150.808009,12,90.700912
-89.67523,40,90.73994
-196.509172,62,90.797935
-131.386105,136,90.922539
-91.813343,42,90.966157
-143.297744,96,91.056424
-147.236658,21,91.075408
-181.42164,111,91.181748
-156.838815,137,91.30444
-154.429042,48,91.348298
-140.496608,78,91.421292
-62.488162,151,91.558202
-163.281,75,91.626047
-143.635503,67,91.687344
-159.717256,50,91.731122
-148.402625,110,91.831363
-176.55586,57,91.890856
-167.109543,60,91.947278
-213.194189,124,92.059998
15.714973,151,92.199968
-25.784889,151,92.344524
-219.744485,107,92.454332
-133.934108,60,92.515461
-158.44255,76,92.586193
-184.562276,56,92.640777
-175.300511,56,92.69181
29.303576,151,92.82822
-172.037389,46,92.874481
-25.336402,151,93.013442
-156.313777,89,93.096226
-149.977838,47,93.144163
-160.421434,10,93.155833
-195.237824,58,93.218708
-103.988748,13,93.235288
-183.118245,130,93.377561
-273.095968,98,93.488307
-101.388777,67,93.546599
-159.562034,35,93.579599
-160.274007,30,93.607743
-139.725165,45,93.648013
-117.640503,60,93.702647
-152.553909,30,93.729968
-188.918147,55,93.781174
-132.589552,64,93.845267
-246.647876,102,93.940988
-150.937931,22,93.962065
-169.350845,63,94.023821
-129.896971,85,94.102426
-130.311358,74,94.174679
-157.037854,25,94.198669
-100.973359,15,94.215013
-142.260892,151,94.380569
-169.014259,32,94.414689
-166.412009,83,94.495964
-136.620995,51,94.543569
-150.43661,151,94.683781
-171.906769,44,94.727628
-175.318209,48,94.771821
-127.634954,83,94.851786
-186.599916,85,94.933786
-285.685296,124,95.048556
-173.903727,127,95.162651
-135.189811,76,95.232086
-131.320018,37,95.26731
-106.222903,42,95.304916
-144.352353,122,95.417617
-151.268861,61,95.471736
-142.699528,33,95.50116
-150.401767,16,95.51597
-171.216294,68,95.579823
-164.447801,51,95.627889
-165.326771,70,95.693125
-174.531376,33,95.729107
-142.730754,44,95.772038
-111.123599,38,95.806571
-176.802236,45,95.846156
-100.964065,15,95.860462
-146.013792,26,95.885386
-100.123527,55,95.934444
-153.700203,12,95.945525
-293.819109,55,95.997079
-146.455707,27,96.025399
-157.521384,93,96.107873
-188.548999,73,96.171886
-190.735303,63,96.235058
-158.707929,58,96.294424
-169.379126,63,96.351936
-141.52694,59,96.405896
-136.932001,78,96.47564
-119.928578,19,96.492679
-137.967979,74,96.559918
-149.670973,49,96.604965
-167.131283,58,96.661242
-145.924774,18,96.678291
-173.699616,66,96.742246
-106.365038,26,96.765015
-152.686919,36,96.797601
-132.20975,119,96.916982
-168.409993,67,96.986983
-93.641703,40,97.027003
-146.840589,24,97.051088
-144.041679,118,97.160675
-189.91036,95,97.249658
-159.100567,60,97.307018
-128.109334,98,97.402611
-179.506237,47,97.448094
-153.32515,62,97.505438
-155.271743,19,97.521523
-146.417182,151,97.664297
-148.382763,18,97.682369
-159.919337,16,97.697145
-121.958695,61,97.751066
-151.01671,23,97.772195
-147.913407,15,97.785272
-114.342054,21,97.806197
-118.162535,66,97.864829
-96.33502,42,97.904413
-145.498431,92,97.990295
-128.597862,61,98.048541
35.989086,151,98.191183
-178.695623,126,98.303934
-97.635363,39,98.342396
-236.016104,151,98.488593
-134.821436,105,98.593754
-98.231925,23,98.61621
-143.135211,33,98.648159
-174.781855,42,98.687114
-114.572896,36,98.720717
-169.033825,30,98.74959
-121.257218,45,98.79553
-108.373806,53,98.845281
-180.721157,51,98.895442
-165.933802,43,98.937625
-174.054427,64,99.002844
-357.54869,142,99.144004
-185.511145,78,99.224021
-97.029189,113,99.331279
-220.394825,98,99.423644
-155.389556,28,99.449608
-48.320667,151,99.590946
-159.246179,41,99.630122
-134.95452,57,99.681447
-145.146237,40,99.717355
-165.448061,47,99.760611
-88.954617,151,99.89834
-158.301363,21,99.920204
-131.018781,71,99.983823
-166.694235,100,100.074826
-136.006161,120,100.182167
-117.358338,116,100.284111
-99.873994,114,100.386738
-174.80146,55,100.440656
-191.42186,65,100.50052
-167.657166,30,100.527537
-189.431676,115,100.631685
-84.456551,129,100.746933
-142.181364,62,100.803898
-166.084661,106,100.901401
-161.300248,42,100.941563
-160.923409,100,101.033644
-152.380247,80,101.107343
-208.327794,104,101.202111
-130.988298,70,101.263853
-73.313101,151,101.40437
16.571955,151,101.536228
-102.499502,20,101.554671
-18.280969,151,101.692656
-156.055017,49,101.736091
-162.479893,18,101.751724
-213.05846,121,101.860804
-160.930071,74,101.927289
-146.134609,31,101.956548
-145.734328,19,101.974161
-141.927137,32,102.003778
36.114646,151,102.137681
-139.021349,112,102.238108
-144.900599,53,102.29312
-149.029069,91,102.375309
-162.733221,119,102.483462
-115.796432,113,102.584886
-348.143949,104,102.678197
-165.127269,55,102.728008
-96.619345,62,102.784689
-136.358133,109,102.88418
-201.707305,61,102.93969
-155.73959,48,102.983742
-154.57386,82,103.059019
-105.777575,16,103.073479
-156.486593,78,103.141705
-178.206077,41,103.182541
-193.473911,78,103.253301
-107.599592,80,103.325847
-157.787069,38,103.35874
-158.614848,77,103.429194
-224.704703,114,103.529002
-138.693053,43,103.567049
-135.894157,84,103.641326
-225.69289,109,103.737074
-150.910632,68,103.796373
-255.936519,94,103.882746
-219.938025,62,103.937743
-162.548727,20,103.95662
-166.132388,57,104.007148
-142.302519,63,104.067503
-166.061263,74,104.136146
-195.702336,32,104.166193
-144.392147,132,104.285854
-89.97426,44,104.32552
-145.673699,70,104.387052
-139.132602,130,104.504637
-155.362977,68,104.564321
-104.367687,39,104.598201
-233.709284,141,104.727914
-153.383994,61,104.783852
-183.31718,134,104.901095
-124.38145,93,104.991314
-127.439504,82,105.064275
-135.898695,45,105.104212
-108.401329,45,105.145857
-182.930374,55,105.194198
-154.28739,72,105.259129
-192.779737,41,105.297825
-153.432879,139,105.420572
-24.964885,151,105.564432
-191.983744,58,105.618274
-253.82456,105,105.713408
-169.45481,112,105.814241
-146.542591,33,105.843798
-128.212593,151,105.985167
-184.318743,73,106.050987
-148.67287,18,106.068212
-169.681366,90,106.146343
-241.081949,96,106.231598
-108.84236,27,106.256737
-146.453064,83,106.33196
-263.277961,99,106.419687
-103.835839,20,106.437451
-160.279289,28,106.464029
-120.17262,106,106.559487
-114.212662,51,106.605706
-161.607846,116,106.709799
-157.231173,62,106.765287
-111.308239,27,106.793944
-203.128519,96,106.882607
-118.273802,139,107.00835
-165.513601,45,107.049432
-160.330463,54,107.096737
-205.057237,34,107.127532
-167.896951,35,107.159583
-100.145441,21,107.178847
-162.168273,57,107.229177
-125.084404,46,107.273085
-105.120705,47,107.313916
-228.122395,104,107.40669
-135.127308,95,107.492579
-97.391264,17,107.507193
-139.327985,43,107.545595
-196.679563,102,107.638424
-168.344114,42,107.675256
-157.838483,40,107.715653
-107.370199,12,107.727163
-172.582485,32,107.757191
-170.893958,67,107.818234
-152.459235,31,107.847145
-157.391296,35,107.876585
-151.026447,48,107.921182
-113.197781,57,107.97526
-77.635547,151,108.111395
-134.836785,124,108.222938
-202.600196,108,108.322987
-339.806634,130,108.444335
-185.147018,76,108.514801
-174.484968,78,108.586098
-96.886875,15,108.601102
-149.295456,63,108.664216
-172.798492,84,108.739901
-98.315508,10,108.748069
-244.047133,43,108.788716
-153.052042,86,108.86978
-159.965437,147,109.012369
-147.271307,16,109.02954
-108.028747,53,109.0834
-79.094741,76,109.156695
-92.040185,151,109.295393
-148.438489,62,109.3524
-96.045797,40,109.390009
37.724715,151,109.533086
-168.712459,80,109.618621
-80.423328,72,109.693871
-111.033169,18,109.711344
-185.699466,37,109.748753
-149.222549,16,109.764695
-158.494983,14,109.780137
-161.849439,51,109.83359
-102.403138,33,109.865747
-139.540881,81,109.945616
-93.35881,27,109.97299
-121.984791,22,109.994993
-159.141138,92,110.086387
-101.644887,89,110.175763
-151.28286,75,110.247016
-220.524479,151,110.390061
-140.413002,98,110.479123
-168.123937,36,110.511551
-129.68058,103,110.606355
-186.613319,98,110.695783
-133.116723,33,110.724855
-108.224117,14,110.738841
-129.017433,83,110.81254
-141.126094,42,110.851634
-190.268234,25,110.87361
-171.121008,19,110.891863
-122.07098,21,110.911104
-138.763896,113,111.011371
-188.118805,58,111.064519
-183.980114,115,111.168268
-141.384997,43,111.205706
-103.334065,11,111.217005
-96.667509,33,111.246786
-88.615864,88,111.325918
-121.074083,114,111.429353
-190.654001,56,111.517909
-140.912422,96,111.607002
-171.913758,35,111.638886
-141.260842,70,111.701155
-177.932362,54,111.751095
-141.72649,102,111.843066
-128.504824,151,111.995704
-161.738852,19,112.015973
-102.092616,61,112.072611
-129.190711,115,112.176776
-86.307736,51,112.222806
-147.487406,84,112.305893
-132.490681,59,112.362714
-170.577398,48,112.405905
-202.508499,60,112.466928
-127.39926,61,112.521515
-163.570119,28,112.547649
-235.327888,39,112.583498
-86.867843,151,112.738907
-152.218574,52,112.794591
-101.369696,21,112.816382
-160.677769,35,112.853578
-148.402865,99,112.950806
-99.033122,132,113.079551
-162.995504,109,113.184659
-199.124537,71,113.254586
-122.724601,50,113.300965
-106.03894,44,113.340437
-150.159362,78,113.414695
-175.572597,106,113.510297
-119.623851,111,113.609037
-147.767758,101,113.697596
-157.600797,12,113.708775
-99.69218,38,113.743869
-179.995212,45,113.783638
-149.701848,11,113.794399
-113.428904,52,113.843926
-105.183896,41,113.880438
-142.580525,35,113.913286
-155.352616,46,113.95411
-151.467768,51,114.001758
-147.43864,46,114.042052
-75.425496,104,114.133312
-328.638344,132,114.250356
-103.398966,35,114.283532
-182.738174,126,114.405395
-103.094009,10,114.413744
-147.633717,15,114.427997
-132.874416,94,114.512736
-49.256058,151,114.649893
-149.380341,70,114.712898
-161.995414,44,114.753682
-100.904957,11,114.763083
-124.72807,80,114.835856
-209.26788,100,114.926068
24.533311,151,115.065008
-132.361861,53,115.119765
-188.933509,68,115.180953
-185.792513,96,115.272673
-152.084062,38,115.307204
-182.29278,44,115.346694
-165.638102,15,115.361221
-128.728334,105,115.454125
-149.33887,80,115.523385
-146.983646,37,115.556928
-161.490189,65,115.615196
-139.467925,40,115.651963
-89.732501,72,115.715881
-211.066654,56,115.76724
-149.69854,17,115.784356
-220.439268,90,115.864702
-166.677056,39,115.900851
-231.796274,138,116.024864
-145.793515,43,116.065002
-342.129036,71,116.130025
-144.900232,24,116.155593
-166.602589,92,116.241359
-146.364567,38,116.275005
-176.15151,43,116.314089
-145.89598,76,116.382851
-122.089475,104,116.477799
-310.871719,119,116.584681
-183.049531,76,116.654095
-208.322923,111,116.751523
-149.167108,49,116.796124
-156.976202,11,116.806656
-63.541197,151,116.942898
-81.540674,96,117.027715
-136.810765,36,117.064357
-220.978968,133,117.183016
-199.326645,86,117.261196
-169.995801,18,117.27899
-133.060911,115,117.380355
-331.715563,102,117.475424
-161.100094,97,117.562602
-131.52576,70,117.626622
-111.533331,11,117.636334
-192.330356,118,117.742501
-128.917585,91,117.824575
-171.79752,34,117.854673
-98.120633,20,117.873773
-97.931989,11,117.884398
-104.983662,151,118.027784
-131.599934,112,118.127509
-123.852609,96,118.246977
-184.791886,57,118.29864
-185.873421,106,118.392217
-113.939498,53,118.440944
-118.943247,123,118.551012
-212.13286,83,118.624219
-97.348357,13,118.636099
-160.29531,102,118.727338
-168.557476,31,118.754211
-137.497859,65,118.810444
-158.14621,38,118.84334
-100.537883,138,118.973149
-147.559343,74,119.039331
12.43288,151,119.17328
-142.85223,46,119.215683
-178.209481,58,119.266773
-154.145621,55,119.31595
-93.98779,46,119.355542
-138.780702,122,119.463284
-151.779836,40,119.498439
-143.713451,52,119.546754
22.515541,151,119.684571
-227.342128,33,119.714351
-106.386197,37,119.748843
-153.291741,43,119.792013
-181.121365,60,119.849141
-126.608955,99,119.939059
